Date,Week,Month,Quarter,Year,Product_ID,SKU,Product_Name,Category_ID,Brand_ID,Region_ID,Warehouse_ID,Channel_ID,Customer_ID,Actual_Demand_Qty,Forecast_Qty,Sales_Qty,Sales_Value,Opening_Inventory,Closing_Inventory,Safety_Stock,Reorder_Point,Lead_Time_Days,Promotion_ID,Holiday_ID,Unit_Price,Discount_%,Stockout_Flag,Lost_Sales_Qty,Returns_Qty
2025-03-05,10,3,1,2025,34,SKU034,Floor Cleaner,Home Care,HCR,1,4,2,2,160,167,156,2879.76,156,0,50,120,4,1,0,18.46,0,1,4,1
2025-02-09,6,2,1,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,7,1,1,15,174,213,174,2946.03,234,60,50,120,7,5,0,19.24,12,0,0,2
2025-04-30,18,4,2,2025,26,SKU026,Face Wash,Personal Care,PCR,8,5,2,15,155,163,134,702.16,134,0,50,120,4,1,0,5.24,0,1,21,2
2025-08-03,31,8,3,2025,1,SKU001,Cola 500ml,Beverages,BVG,3,3,4,4,164,147,164,1315.28,195,31,50,120,7,1,0,8.02,0,0,0,3
2025-09-05,36,9,3,2025,34,SKU034,Floor Cleaner,Home Care,HCR,8,3,1,9,241,196,241,4494.65,291,50,50,120,14,1,0,18.65,0,0,0,1
2025-07-06,27,7,3,2025,21,SKU021,Cream 250ml,Dairy,DAR,7,2,1,10,168,157,144,1298.88,144,0,50,120,4,1,0,9.02,0,1,24,0
2025-08-15,33,8,3,2025,28,SKU028,Hand Wash,Personal Care,PCR,5,2,3,14,188,192,188,2553.79,322,134,50,120,2,4,0,16.98,20,0,0,3
2025-04-22,17,4,2,2025,31,SKU031,Surface Cleaner,Personal Care,PCR,3,2,1,3,111,118,111,682.65,317,206,50,120,11,1,0,6.15,0,0,0,3
2025-05-21,21,5,2,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,5,2,1,3,166,157,166,906.36,327,161,50,120,13,1,0,5.46,0,0,0,4
2025-07-28,31,7,3,2025,24,SKU024,Soap,Personal Care,PCR,8,1,1,14,102,108,102,1399.44,192,90,50,120,14,4,0,17.15,20,0,0,3
2025-03-10,11,3,1,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,6,5,1,12,173,163,173,404.96,213,40,50,120,10,5,0,2.66,12,0,0,3
2025-09-22,39,9,3,2025,24,SKU024,Soap,Personal Care,PCR,7,5,1,10,190,176,190,3501.7,341,151,50,120,3,1,0,18.43,0,0,0,3
2025-08-17,33,8,3,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,4,5,2,6,251,304,182,3532.62,182,0,50,120,3,1,0,19.41,0,1,69,2
2025-05-09,19,5,2,2025,34,SKU034,Floor Cleaner,Home Care,HCR,1,5,4,17,100,80,100,551,309,209,50,120,5,1,0,5.51,0,0,0,3
2025-02-22,8,2,1,2025,35,SKU035,Cereal,Home Care,HCR,5,1,1,4,86,107,86,891.82,151,65,50,120,8,1,0,10.37,0,0,0,1
2025-10-05,40,10,4,2025,38,SKU038,Cooking Oil,Home Care,HCR,1,4,4,20,141,130,141,1288.74,311,170,50,120,11,1,0,9.14,0,0,0,4
2025-01-19,3,1,1,2025,18,SKU018,Yogurt Cup,Dairy,DAR,7,5,3,13,87,97,87,1486.83,181,94,50,120,10,1,0,17.09,0,0,0,0
2025-06-16,25,6,2,2025,33,SKU033,Fabric Softener,Home Care,HCR,2,5,2,3,165,163,165,364.65,281,116,50,120,7,1,0,2.21,0,0,0,3
2025-04-13,15,4,2,2025,35,SKU035,Cereal,Home Care,HCR,8,1,1,2,82,81,82,1310.36,221,139,50,120,12,1,0,15.98,0,0,0,4
2025-05-17,20,5,2,2025,37,SKU037,Fruit Jam,Home Care,HCR,5,1,1,14,189,174,129,1496.19,129,0,50,120,5,5,0,13.18,12,1,60,0
2025-05-28,22,5,2,2025,33,SKU033,Fabric Softener,Home Care,HCR,5,1,4,19,145,171,145,2792.7,272,127,50,120,10,1,0,19.26,0,0,0,1
2025-08-14,33,8,3,2025,37,SKU037,Fruit Jam,Home Care,HCR,4,1,3,15,129,119,129,927.51,267,138,50,120,11,1,0,7.19,0,0,0,4
2025-04-24,17,4,2,2025,16,SKU016,Corn Chips,Dairy,DAR,8,4,3,1,142,151,142,1515.71,348,206,50,120,5,2,0,11.86,10,0,0,2
2025-04-24,17,4,2,2025,1,SKU001,Cola 500ml,Beverages,BVG,3,2,3,18,225,214,123,2292.72,123,0,50,120,7,1,0,18.64,0,1,102,3
2025-05-19,21,5,2,2025,13,SKU013,Nachos,Snacks,SNK,6,4,1,17,148,130,148,1764.16,160,12,50,120,8,1,0,11.92,0,0,0,3
2025-07-01,27,7,3,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,3,4,3,12,144,123,144,1872.72,293,149,50,120,4,3,0,15.3,15,0,0,1
2025-11-12,46,11,4,2025,1,SKU001,Cola 500ml,Beverages,BVG,8,3,2,14,173,180,173,2710.74,309,136,50,120,3,2,0,17.41,10,0,0,0
2025-07-30,31,7,3,2025,4,SKU004,Energy Drink 250ml,Beverages,BVG,5,5,1,13,198,169,198,789.33,266,68,50,120,9,3,0,4.69,15,0,0,3
2025-05-28,22,5,2,2025,1,SKU001,Cola 500ml,Beverages,BVG,6,1,4,13,240,232,240,1819.68,272,32,50,120,9,3,0,8.92,15,0,0,2
2025-04-05,14,4,2,2025,11,SKU011,Salted Peanuts,Snacks,SNK,6,3,2,11,111,115,111,397.38,179,68,50,120,5,1,0,3.58,0,0,0,3
2025-01-06,2,1,1,2025,31,SKU031,Surface Cleaner,Personal Care,PCR,7,5,4,13,144,146,144,2292.48,257,113,50,120,9,1,0,15.92,0,0,0,2
2025-01-21,4,1,1,2025,31,SKU031,Surface Cleaner,Personal Care,PCR,2,4,3,17,139,167,137,1568.65,137,0,50,120,8,1,0,11.45,0,1,2,4
2025-10-21,43,10,4,2025,37,SKU037,Fruit Jam,Home Care,HCR,6,5,1,6,127,137,127,2007.87,232,105,50,120,7,1,0,15.81,0,0,0,2
2025-07-07,28,7,3,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,6,5,4,6,156,182,156,1049.13,348,192,50,120,10,6,0,7.31,8,0,0,2
2025-09-19,38,9,3,2025,16,SKU016,Corn Chips,Dairy,DAR,6,5,1,14,107,126,107,1376.02,264,157,50,120,2,1,0,12.86,0,0,0,0
2025-06-07,23,6,2,2025,18,SKU018,Yogurt Cup,Dairy,DAR,1,2,2,16,89,99,89,949.41,145,56,50,120,14,3,0,12.55,15,0,0,4
2025-10-18,42,10,4,2025,17,SKU017,Milk 1L,Dairy,DAR,2,2,2,17,188,216,170,1598,170,0,50,120,14,1,0,9.4,0,1,18,4
2025-02-24,9,2,1,2025,36,SKU036,Biscuits,Home Care,HCR,7,1,1,19,99,93,99,1031.58,330,231,50,120,7,1,0,10.42,0,0,0,1
2025-05-02,18,5,2,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,2,3,2,15,173,153,173,3160.71,339,166,50,120,11,1,0,18.27,0,0,0,3
2025-01-11,2,1,1,2025,17,SKU017,Milk 1L,Dairy,DAR,4,2,2,2,210,183,210,625.8,232,22,50,120,4,1,0,2.98,0,0,0,4
2025-03-30,13,3,1,2025,39,SKU039,Rice,Home Care,HCR,2,2,4,19,203,189,203,2216.76,347,144,50,120,5,1,0,10.92,0,0,0,3
2025-06-08,23,6,2,2025,27,SKU027,Body Lotion,Personal Care,PCR,6,4,2,1,231,188,142,727.04,142,0,50,120,6,1,0,5.12,0,1,89,3
2025-10-15,42,10,4,2025,27,SKU027,Body Lotion,Personal Care,PCR,2,4,3,18,158,165,158,2167.76,223,65,50,120,5,1,0,13.72,0,0,0,3
2025-04-08,15,4,2,2025,27,SKU027,Body Lotion,Personal Care,PCR,3,2,2,3,139,160,139,341.94,290,151,50,120,5,1,0,2.46,0,0,0,2
2025-10-06,41,10,4,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,3,3,3,7,126,129,126,1662.19,323,197,50,120,13,4,0,16.49,20,0,0,3
2025-07-12,28,7,3,2025,10,SKU010,Cheese Crackers,Snacks,SNK,8,2,3,20,150,147,150,822.15,172,22,50,120,9,2,0,6.09,10,0,0,4
2025-07-08,28,7,3,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,2,5,3,13,164,186,164,2543.64,343,179,50,120,2,1,0,15.51,0,0,0,4
2025-03-16,11,3,1,2025,34,SKU034,Floor Cleaner,Home Care,HCR,6,2,1,3,191,185,191,3308.12,318,127,50,120,10,1,0,17.32,0,0,0,2
2025-09-14,37,9,3,2025,6,SKU006,Lemon Soda 330ml,Beverages,BVG,7,3,3,13,137,137,137,837.28,177,40,50,120,9,3,0,7.19,15,0,0,1
2025-05-22,21,5,2,2025,21,SKU021,Cream 250ml,Dairy,DAR,1,4,2,13,183,177,183,3319.62,209,26,50,120,7,1,0,18.14,0,0,0,0
2025-04-04,14,4,2,2025,24,SKU024,Soap,Personal Care,PCR,7,1,2,14,161,158,161,2284.59,302,141,50,120,5,1,0,14.19,0,0,0,2
2025-03-21,12,3,1,2025,20,SKU020,Cheese Slices,Dairy,DAR,4,5,4,17,94,90,94,1143.04,165,71,50,120,6,1,0,12.16,0,0,0,3
2025-12-10,50,12,4,2025,36,SKU036,Biscuits,Home Care,HCR,5,1,1,8,166,207,166,2387.41,315,149,50,120,12,2,0,15.98,10,0,0,0
2025-01-20,4,1,1,2025,36,SKU036,Biscuits,Home Care,HCR,7,5,2,9,143,158,142,1080.34,142,0,50,120,10,4,0,9.51,20,1,1,0
2025-06-28,26,6,2,2025,27,SKU027,Body Lotion,Personal Care,PCR,8,5,1,7,203,214,203,2855.56,248,45,50,120,8,6,0,15.29,8,0,0,4
2025-03-07,10,3,1,2025,18,SKU018,Yogurt Cup,Dairy,DAR,3,5,2,8,137,118,137,1652.22,326,189,50,120,10,1,0,12.06,0,0,0,2
2025-05-08,19,5,2,2025,10,SKU010,Cheese Crackers,Snacks,SNK,3,2,4,16,136,137,136,1684.12,171,35,50,120,5,6,0,13.46,8,0,0,1
2025-01-04,1,1,1,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,3,5,2,11,202,181,202,1492.78,298,96,50,120,12,1,1,7.39,0,0,0,0
2025-10-08,41,10,4,2025,38,SKU038,Cooking Oil,Home Care,HCR,7,2,1,10,107,126,107,1830.77,238,131,50,120,2,1,0,17.11,0,0,0,2
2025-09-07,36,9,3,2025,16,SKU016,Corn Chips,Dairy,DAR,8,1,2,11,88,101,88,1287.44,148,60,50,120,9,1,0,14.63,0,0,0,3
2025-10-19,42,10,4,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,8,1,3,19,102,124,102,2025.72,239,137,50,120,6,1,0,19.86,0,0,0,0
2025-11-27,48,11,4,2025,19,SKU019,Butter 200g,Dairy,DAR,2,3,3,8,210,190,202,434.3,202,0,50,120,3,1,0,2.15,0,1,8,1
2025-01-15,3,1,1,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,3,1,3,20,167,190,167,3226.44,167,0,50,120,7,1,0,19.32,0,0,0,3
2025-04-05,14,4,2,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,5,2,1,2,186,190,186,3105.27,261,75,50,120,3,2,0,18.55,10,0,0,4
2025-11-18,47,11,4,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,3,3,1,5,243,223,243,2055,246,3,50,120,13,5,0,9.61,12,0,0,1
2025-03-25,13,3,1,2025,38,SKU038,Cooking Oil,Home Care,HCR,4,3,1,2,151,170,151,1605.13,232,81,50,120,11,1,0,10.63,0,0,0,4
2025-08-06,32,8,3,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,2,4,1,6,132,135,132,2379.96,227,95,50,120,13,1,0,18.03,0,0,0,1
2025-07-13,28,7,3,2025,18,SKU018,Yogurt Cup,Dairy,DAR,2,5,3,17,205,202,205,1131.6,265,60,50,120,9,1,0,5.52,0,0,0,3
2025-10-01,40,10,4,2025,28,SKU028,Hand Wash,Personal Care,PCR,1,3,3,19,158,146,158,482.47,278,120,50,120,11,5,0,3.47,12,0,0,3
2025-07-08,28,7,3,2025,15,SKU015,Pretzels,Snacks,SNK,4,2,4,3,108,111,108,1448.28,346,238,50,120,4,1,0,13.41,0,0,0,4
2025-07-10,28,7,3,2025,4,SKU004,Energy Drink 250ml,Beverages,BVG,2,2,2,7,227,245,227,2072.51,232,5,50,120,10,1,0,9.13,0,0,0,0
2025-04-24,17,4,2,2025,25,SKU025,Toothpaste,Personal Care,PCR,8,2,4,8,146,168,146,838.97,291,145,50,120,10,5,0,6.53,12,0,0,4
2025-12-23,52,12,4,2025,11,SKU011,Salted Peanuts,Snacks,SNK,2,4,2,17,216,224,216,2017.44,337,121,50,120,10,1,4,9.34,0,0,0,4
2025-02-28,9,2,1,2025,11,SKU011,Salted Peanuts,Snacks,SNK,4,5,4,3,270,226,220,2336.4,220,0,50,120,4,2,0,11.8,10,1,50,2
2025-11-13,46,11,4,2025,24,SKU024,Soap,Personal Care,PCR,4,4,3,4,116,129,116,1473.2,299,183,50,120,13,1,0,12.7,0,0,0,1
2025-08-07,32,8,3,2025,1,SKU001,Cola 500ml,Beverages,BVG,6,2,3,11,178,160,178,635.96,264,86,50,120,14,5,0,4.06,12,0,0,0
2025-05-11,19,5,2,2025,37,SKU037,Fruit Jam,Home Care,HCR,1,5,3,4,176,175,176,2638.24,211,35,50,120,7,1,0,14.99,0,0,0,4
2025-06-17,25,6,2,2025,11,SKU011,Salted Peanuts,Snacks,SNK,4,4,1,19,142,114,142,747.49,182,40,50,120,9,4,0,6.58,20,0,0,0
2025-01-11,2,1,1,2025,37,SKU037,Fruit Jam,Home Care,HCR,7,2,3,18,86,102,86,1613.36,261,175,50,120,13,1,0,18.76,0,0,0,2
2025-08-16,33,8,3,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,1,1,2,20,166,180,166,2941.52,243,77,50,120,12,1,0,17.72,0,0,0,4
2025-07-20,29,7,3,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,2,3,3,17,182,191,178,2521.9,178,0,50,120,5,4,0,17.71,20,1,4,2
2025-03-09,10,3,1,2025,39,SKU039,Rice,Home Care,HCR,8,4,3,11,101,86,101,1052.42,306,205,50,120,2,1,0,10.42,0,0,0,2
2025-10-24,43,10,4,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,3,2,3,13,135,127,135,380.7,275,140,50,120,6,1,0,2.82,0,0,0,0
2025-09-14,37,9,3,2025,39,SKU039,Rice,Home Care,HCR,1,5,1,7,197,198,155,2832.04,155,0,50,120,14,6,0,19.86,8,1,42,3
2025-11-21,47,11,4,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,3,1,3,11,96,102,96,602.88,323,227,50,120,13,1,0,6.28,0,0,0,2
2025-09-18,38,9,3,2025,26,SKU026,Face Wash,Personal Care,PCR,6,3,4,17,165,159,165,1058.64,223,58,50,120,7,4,0,8.02,20,0,0,1
2025-05-01,18,5,2,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,7,4,4,19,149,171,149,1931.46,342,193,50,120,14,6,0,14.09,8,0,0,2
2025-03-28,13,3,1,2025,16,SKU016,Corn Chips,Dairy,DAR,6,1,2,19,108,112,108,1327.32,306,198,50,120,3,1,0,12.29,0,0,0,4
2025-04-02,14,4,2,2025,34,SKU034,Floor Cleaner,Home Care,HCR,2,4,3,6,161,183,161,2323.23,318,157,50,120,6,1,0,14.43,0,0,0,2
2025-10-07,41,10,4,2025,10,SKU010,Cheese Crackers,Snacks,SNK,7,4,2,20,110,124,110,652.3,125,15,50,120,6,1,0,5.93,0,0,0,4
2025-11-28,48,11,4,2025,36,SKU036,Biscuits,Home Care,HCR,2,5,3,5,164,146,164,470.68,273,109,50,120,2,1,0,2.87,0,0,0,1
2025-05-19,21,5,2,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,1,4,4,20,95,84,95,740.05,174,79,50,120,12,1,0,7.79,0,0,0,2
2025-03-31,14,3,1,2025,37,SKU037,Fruit Jam,Home Care,HCR,8,5,4,9,158,194,158,1267.16,276,118,50,120,9,1,0,8.02,0,0,0,0
2025-01-14,3,1,1,2025,3,SKU003,Mineral Water 1.5L,Beverages,BVG,3,1,1,5,191,170,191,2862.4,305,114,50,120,5,5,0,17.03,12,0,0,1
2025-09-29,40,9,3,2025,23,SKU023,Shampoo,Dairy,DAR,3,5,3,8,112,115,112,1113.84,208,96,50,120,13,3,0,11.7,15,0,0,4
2025-05-13,20,5,2,2025,17,SKU017,Milk 1L,Dairy,DAR,8,5,3,12,255,241,199,2185.82,199,0,50,120,10,4,0,13.73,20,1,56,4
2025-05-21,21,5,2,2025,39,SKU039,Rice,Home Care,HCR,6,2,2,13,70,82,70,1115.1,327,257,50,120,14,1,0,15.93,0,0,0,0
2025-01-15,3,1,1,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,5,5,3,5,127,118,127,1827.66,262,135,50,120,4,2,0,15.99,10,0,0,1
2025-09-28,39,9,3,2025,37,SKU037,Fruit Jam,Home Care,HCR,6,4,4,7,160,140,160,2152,174,14,50,120,7,1,0,13.45,0,0,0,0
2025-02-25,9,2,1,2025,13,SKU013,Nachos,Snacks,SNK,6,1,2,19,99,88,99,1259.87,222,123,50,120,8,2,0,14.14,10,0,0,3
2025-07-12,28,7,3,2025,7,SKU007,Mango Juice 1L,Beverages,BVG,4,3,2,11,174,195,174,1570.38,301,127,50,120,14,6,0,9.81,8,0,0,3
2025-11-26,48,11,4,2025,15,SKU015,Pretzels,Snacks,SNK,5,2,3,10,212,197,160,1694.4,160,0,50,120,3,1,0,10.59,0,1,52,2
2025-01-03,1,1,1,2025,28,SKU028,Hand Wash,Personal Care,PCR,4,5,1,7,152,135,152,2921.44,272,120,50,120,13,1,1,19.22,0,0,0,2
2025-01-24,4,1,1,2025,39,SKU039,Rice,Home Care,HCR,2,2,1,5,248,208,196,2387.38,196,0,50,120,6,3,0,14.33,15,1,52,1
2025-09-15,38,9,3,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,6,4,3,2,117,123,117,360.01,221,104,50,120,11,3,0,3.62,15,0,0,1
2025-04-14,16,4,2,2025,29,SKU029,Laundry Detergent,Personal Care,PCR,2,1,1,11,95,87,95,938.6,179,84,50,120,3,4,0,12.35,20,0,0,0
2025-03-03,10,3,1,2025,18,SKU018,Yogurt Cup,Dairy,DAR,3,5,1,17,107,131,107,1411.63,177,70,50,120,7,6,0,14.34,8,0,0,3
2025-02-09,6,2,1,2025,15,SKU015,Pretzels,Snacks,SNK,5,2,1,9,157,142,157,2381.69,177,20,50,120,6,1,0,15.17,0,0,0,0
2025-01-23,4,1,1,2025,18,SKU018,Yogurt Cup,Dairy,DAR,6,1,4,18,93,90,93,633.33,212,119,50,120,6,1,0,6.81,0,0,0,4
2025-06-19,25,6,2,2025,26,SKU026,Face Wash,Personal Care,PCR,3,4,4,14,158,167,158,1264.16,227,69,50,120,14,2,0,8.89,10,0,0,1
2025-11-22,47,11,4,2025,15,SKU015,Pretzels,Snacks,SNK,4,2,1,3,189,222,189,2861.46,276,87,50,120,11,1,0,15.14,0,0,0,0
2025-01-26,4,1,1,2025,13,SKU013,Nachos,Snacks,SNK,1,4,4,17,159,167,159,1221.12,291,132,50,120,7,1,0,7.68,0,0,0,4
2025-10-07,41,10,4,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,2,4,3,20,177,169,177,1436.25,342,165,50,120,12,6,0,8.82,8,0,0,2
2025-02-06,6,2,1,2025,16,SKU016,Corn Chips,Dairy,DAR,8,3,4,19,289,257,289,1760.88,315,26,50,120,5,2,0,6.77,10,0,0,1
2025-02-03,6,2,1,2025,31,SKU031,Surface Cleaner,Personal Care,PCR,4,2,2,15,220,241,163,2386.84,163,0,50,120,4,5,0,16.64,12,1,57,0
2025-06-14,24,6,2,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,6,3,3,15,223,239,184,1610,184,0,50,120,12,1,0,8.75,0,1,39,0
2025-05-21,21,5,2,2025,24,SKU024,Soap,Personal Care,PCR,3,5,2,1,190,200,190,2878.5,242,52,50,120,12,1,0,15.15,0,0,0,1
2025-07-07,28,7,3,2025,27,SKU027,Body Lotion,Personal Care,PCR,1,5,2,1,141,142,141,1249.26,325,184,50,120,11,1,0,8.86,0,0,0,2
2025-01-30,5,1,1,2025,22,SKU022,Flavored Milk,Dairy,DAR,5,4,1,17,145,163,145,957,202,57,50,120,12,1,0,6.6,0,0,0,3
2025-02-15,7,2,1,2025,33,SKU033,Fabric Softener,Home Care,HCR,1,4,4,12,173,201,173,1503.37,319,146,50,120,2,1,0,8.69,0,0,0,2
2025-07-28,31,7,3,2025,21,SKU021,Cream 250ml,Dairy,DAR,4,5,3,3,139,141,139,601.87,268,129,50,120,12,1,0,4.33,0,0,0,1
2025-06-18,25,6,2,2025,33,SKU033,Fabric Softener,Home Care,HCR,1,1,4,15,109,118,109,907.4,254,145,50,120,13,5,0,9.46,12,0,0,3
2025-08-01,31,8,3,2025,21,SKU021,Cream 250ml,Dairy,DAR,1,2,2,13,139,151,139,567.79,245,106,50,120,10,6,0,4.44,8,0,0,0
2025-12-15,51,12,4,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,2,5,1,4,179,171,150,543,150,0,50,120,9,1,0,3.62,0,1,29,0
2025-04-21,17,4,2,2025,8,SKU008,Sparkling Water 500ml,Snacks,SNK,1,5,4,19,83,98,83,887.27,205,122,50,120,4,1,0,10.69,0,0,0,3
2025-01-26,4,1,1,2025,31,SKU031,Surface Cleaner,Personal Care,PCR,5,5,3,3,119,130,119,560.25,121,2,50,120,7,5,0,5.35,12,0,0,3
2025-05-11,19,5,2,2025,40,SKU040,Tea Pack,Home Care,HCR,5,3,2,13,179,180,179,2297.29,227,48,50,120,14,2,0,14.26,10,0,0,3
2025-10-04,40,10,4,2025,15,SKU015,Pretzels,Snacks,SNK,8,4,2,12,117,123,117,1021.41,286,169,50,120,14,1,0,8.73,0,0,0,2
2025-04-13,15,4,2,2025,21,SKU021,Cream 250ml,Dairy,DAR,6,1,3,8,76,96,76,711.36,137,61,50,120,14,1,0,9.36,0,0,0,3
2025-05-30,22,5,2,2025,26,SKU026,Face Wash,Personal Care,PCR,8,2,2,2,137,139,137,1275.47,236,99,50,120,4,1,0,9.31,0,0,0,3
2025-11-24,48,11,4,2025,26,SKU026,Face Wash,Personal Care,PCR,1,5,2,16,97,121,97,1062.15,272,175,50,120,5,1,0,10.95,0,0,0,2
2025-04-19,16,4,2,2025,25,SKU025,Toothpaste,Personal Care,PCR,8,1,2,3,138,113,138,1558.02,172,34,50,120,2,1,0,11.29,0,0,0,3
2025-04-25,17,4,2,2025,34,SKU034,Floor Cleaner,Home Care,HCR,1,2,1,6,162,171,162,698.38,228,66,50,120,9,2,0,4.79,10,0,0,2
2025-04-30,18,4,2,2025,28,SKU028,Hand Wash,Personal Care,PCR,6,5,2,5,199,191,199,3223.96,199,0,50,120,14,5,0,18.41,12,0,0,1
2025-07-20,29,7,3,2025,37,SKU037,Fruit Jam,Home Care,HCR,2,2,4,5,196,183,177,2245.56,177,0,50,120,13,6,0,13.79,8,1,19,1
2025-08-09,32,8,3,2025,30,SKU030,Dishwashing Liquid,Personal Care,PCR,4,5,1,10,203,170,151,2088.33,151,0,50,120,9,1,0,13.83,0,1,52,2
2025-01-10,2,1,1,2025,13,SKU013,Nachos,Snacks,SNK,5,5,1,7,273,252,171,1559.61,171,0,50,120,4,3,0,10.73,15,1,102,3
2025-05-19,21,5,2,2025,12,SKU012,Chocolate Cookies,Snacks,SNK,1,3,2,5,146,159,146,1586,268,122,50,120,12,3,0,12.78,15,0,0,2
2025-01-26,4,1,1,2025,10,SKU010,Cheese Crackers,Snacks,SNK,2,3,1,18,153,167,153,1308.15,310,157,50,120,9,1,0,8.55,0,0,0,0
2025-10-10,41,10,4,2025,9,SKU009,Potato Chips,Snacks,SNK,2,4,2,14,119,122,119,322.49,128,9,50,120,11,1,0,2.71,0,0,0,2
2025-02-09,6,2,1,2025,20,SKU020,Cheese Slices,Dairy,DAR,8,3,2,9,128,118,128,1020.16,143,15,50,120,3,1,0,7.97,0,0,0,0
2025-05-03,18,5,2,2025,11,SKU011,Salted Peanuts,Snacks,SNK,3,5,1,17,210,199,203,2115.26,203,0,50,120,6,1,0,10.42,0,1,7,2
2025-04-12,15,4,2,2025,17,SKU017,Milk 1L,Dairy,DAR,4,1,1,4,151,142,151,2671.19,306,155,50,120,2,1,0,17.69,0,0,0,3
2025-12-26,52,12,4,2025,37,SKU037,Fruit Jam,Home Care,HCR,1,4,4,20,121,128,121,817.96,335,214,50,120,10,1,4,6.76,0,0,0,0
2025-05-30,22,5,2,2025,15,SKU015,Pretzels,Snacks,SNK,1,2,1,20,113,102,113,720.94,179,66,50,120,7,1,0,6.38,0,0,0,0
2025-01-22,4,1,1,2025,10,SKU010,Cheese Crackers,Snacks,SNK,3,1,3,14,116,130,116,1816.56,327,211,50,120,14,1,0,15.66,0,0,0,3
2025-01-17,3,1,1,2025,11,SKU011,Salted Peanuts,Snacks,SNK,6,2,2,7,142,134,142,670.24,162,20,50,120,5,1,0,4.72,0,0,0,2
2025-12-29,1,12,4,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,6,1,1,7,91,96,91,959.43,247,156,50,120,12,6,4,11.46,8,0,0,0
2025-07-07,28,7,3,2025,23,SKU023,Shampoo,Dairy,DAR,8,4,2,9,138,120,138,543.17,269,131,50,120,13,4,0,4.92,20,0,0,2
2025-01-28,5,1,1,2025,20,SKU020,Cheese Slices,Dairy,DAR,5,5,1,3,156,138,156,2503.49,320,164,50,120,14,3,0,18.88,15,0,0,2
2025-04-29,18,4,2,2025,5,SKU005,Iced Tea 500ml,Beverages,BVG,1,4,4,11,223,198,223,4092.05,267,44,50,120,8,1,0,18.35,0,0,0,3
2025-02-14,7,2,1,2025,2,SKU002,Orange Juice 1L,Beverages,BVG,1,3,4,20,190,170,190,3091.3,229,39,50,120,2,1,0,16.27,0,0,0,0
2025-09-01,36,9,3,2025,39,SKU039,Rice,Home Care,HCR,7,4,1,10,146,154,146,511,174,28,50,120,7,1,0,3.5,0,0,0,0
2025-05-19,21,5,2,2025,32,SKU032,Toilet Cleaner,Home Care,HCR,1,4,2,13,195,190,181,754.77,181,0,50,120,6,1,0,4.17,0,1,14,2
2025-03-19,12,3,1,2025,13,SKU013,Nachos,Snacks,SNK,7,3,4,11,152,133,152,2749.68,345,193,50,120,10,1,0,18.09,0,0,0,4
2025-04-07,15,4,2,2025,13,SKU013,Nachos,Snacks,SNK,4,4,3,12,114,136,114,470.59,338,224,50,120,12,4,0,5.16,20,0,0,0
2025-10-10,41,10,4,2025,23,SKU023,Shampoo,Dairy,DAR,7,1,3,15,210,248,210,3229.07,312,102,50,120,6,3,0,18.09,15,0,0,2
2025-07-05,27,7,3,2025,16,SKU016,Corn Chips,Dairy,DAR,8,4,3,1,195,188,135,2474.55,135,0,50,120,2,1,0,18.33,0,1,60,0
2025-10-13,42,10,4,2025,21,SKU021,Cream 250ml,Dairy,DAR,8,1,3,16,181,165,181,2340.33,306,125,50,120,4,1,0,12.93,0,0,0,0
2025-05-19,21,5,2,2025,25,SKU025,Toothpaste,Personal Care,PCR,5,2,3,18,201,194,201,2534.61,311,110,50,120,2,1,0,12.61,0,0,0,3
2025-10-08,41,10,4,2025,27,SKU027,Body Lotion,Personal Care,PCR,6,3,3,6,123,121,123,1230.05,217,94,50,120,11,6,0,10.87,8,0,0,3
2025-01-25,4,1,1,2025,37,SKU037,Fruit Jam,Home Care,HCR,3,3,2,10,172,205,172,2447.9,326,154,50,120,2,4,0,17.79,20,0,0,4
